15:43:30.791 -> 
15:43:30.791 -> 
15:43:30.791 -> DATA:
15:43:30.791 -> 6, 13200, 64, 4096, 1, 13200, 0, 0, 
15:43:30.837 -> Delay to allow time for flashing
15:43:42.706 -> Sent Control Bit to reader 
15:51:00.205 -> 41968, 0, 62392, 41961, 0, 62404, 41958, 0, 62396, 41976, 0, 62412, 41986, 0, 62430, 41993, 0, 62445, 41994, 0, 62458, 41998, 0, 62469, 42002, 0, 62479, 42008, 0, 62486, 70, -75
15:51:00.392 -> 42012, 0, 62495, 42015, 0, 62489, 42016, 0, 62484, 42018, 0, 62484, 42018, 0, 62482, 42024, 0, 62485, 42025, 0, 62482, 42023, 0, 62477, 42019, 0, 62467, 42011, 0, 62452, 71, -75
15:51:00.533 -> 41994, 0, 62456, 41984, 0, 62465, 41975, 0, 62485, 41967, 0, 62510, 41962, 0, 62526, 41957, 0, 62531, 41962, 0, 62531, 41984, 0, 62552, 41991, 0, 62555, 41989, 0, 62557, 72, -75
15:51:00.766 -> 41994, 0, 62555, 42002, 0, 62554, 42001, 0, 62549, 42004, 0, 62540, 42009, 0, 62527, 42012, 0, 62526, 42017, 0, 62518, 42019, 0, 62509, 42020, 0, 62497, 42020, 0, 62484, 73, -75
15:51:00.953 -> 42020, 0, 62470, 42022, 0, 62451, 42016, 0, 62429, 42007, 0, 62401, 41991, 65535, 62393, 41978, 0, 62410, 41974, 0, 62432, 41968, 0, 62455, 41965, 0, 62473, 41955, 0, 62476, 74, -75
15:51:01.140 -> 41962, 0, 62478, 41985, 0, 62495, 41990, 0, 62493, 41989, 0, 62486, 41992, 0, 62479, 41991, 0, 62475, 42003, 0, 62467, 42009, 0, 62453, 42012, 0, 62438, 42014, 0, 62421, 75, -75
15:51:01.328 -> 42017, 0, 62403, 42020, 0, 62386, 42022, 0, 62359, 42022, 0, 62332, 42021, 0, 62310, 42017, 0, 62286, 42023, 0, 62261, 42009, 0, 62237, 41993, 0, 62235, 41985, 0, 62244, 76, -75
15:51:01.514 -> 41977, 0, 62263, 41974, 0, 62289, 41969, 0, 62298, 41961, 0, 62298, 41975, 0, 62305, 41993, 0, 62317, 41993, 0, 62312, 41999, 0, 62303, 42001, 0, 62292, 42005, 0, 62277, 77, -75
15:51:01.700 -> 42010, 0, 62259, 42016, 0, 62236, 42025, 0, 62214, 42020, 0, 62189, 42022, 0, 62163, 42026, 0, 62132, 42028, 0, 62113, 42032, 0, 62087, 42030, 0, 62060, 42028, 0, 62034, 78, -76
15:51:01.887 -> 42024, 0, 61997, 42008, 0, 61975, 41999, 0, 61971, 41989, 0, 61977, 41982, 0, 61998, 41978, 0, 62014, 41970, 0, 62033, 41974, 0, 62042, 41997, 0, 62064, 42003, 0, 62062, 79, -75
15:51:02.075 -> 42003, 0, 62051, 42006, 0, 62040, 42010, 0, 62022, 42014, 0, 62001, 42020, 0, 61975, 42023, 0, 61947, 42020, 0, 61925, 42031, 0, 61902, 42034, 0, 61876, 42035, 0, 61852, 80, -75
15:51:02.263 -> 42036, 0, 61827, 42036, 0, 61804, 42036, 0, 61783, 42034, 0, 61749, 42024, 0, 61713, 42007, 0, 61700, 41995, 0, 61710, 41993, 0, 61727, 41990, 0, 61755, 41985, 0, 61779, 81, -75
15:51:02.449 -> 41977, 0, 61793, 41986, 0, 61809, 42007, 0, 61834, 42010, 0, 61827, 42009, 0, 61816, 42011, 0, 61806, 42015, 0, 61792, 42023, 0, 61780, 42030, 0, 61764, 42032, 0, 61748, 82, -74
15:51:02.618 -> 42034, 0, 61732, 42037, 0, 61716, 42040, 0, 61698, 42047, 0, 61685, 42041, 0, 61670, 42040, 0, 61654, 42039, 0, 61635, 42038, 0, 61620, 42024, 0, 61618, 42011, 0, 61631, 83, -75
15:51:02.825 -> 42005, 0, 61654, 41999, 0, 61686, 41996, 0, 61716, 41988, 0, 61736, 41989, 0, 61750, 42008, 0, 61771, 42015, 0, 61778, 42012, 0, 61789, 42022, 0, 61794, 42025, 0, 61796, 84, -75
15:51:02.966 -> 42029, 0, 61800, 42034, 0, 61803, 42039, 0, 61806, 42040, 0, 61808, 42044, 0, 61809, 42047, 0, 61808, 42049, 0, 61810, 42046, 0, 61817, 42055, 0, 61825, 42054, 0, 61826, 85, -76
15:51:03.200 -> 42052, 0, 61827, 42041, 0, 61830, 42026, 0, 61853, 42017, 0, 61892, 42009, 0, 61921, 42005, 0, 61961, 41999, 0, 61987, 41987, 0, 61999, 42000, 0, 62008, 42022, 0, 62030, 86, -75
15:51:03.390 -> 42026, 0, 62044, 42027, 0, 62059, 42029, 0, 62072, 42034, 0, 62088, 42040, 0, 62099, 42043, 0, 62110, 42045, 0, 62123, 42048, 0, 62134, 42055, 0, 62154, 42060, 0, 62167, 87, -75
15:51:03.579 -> 42060, 0, 62180, 42060, 0, 62191, 42061, 0, 62201, 42060, 0, 62205, 42063, 0, 62207, 42043, 65535, 62212, 42028, 0, 62233, 42020, 0, 62259, 42014, 0, 62294, 42013, 0, 62317, 88, -75
15:51:03.766 -> 42004, 0, 62323, 42000, 0, 62317, 42017, 0, 62317, 42032, 0, 62332, 42033, 0, 62343, 42035, 0, 62352, 42038, 0, 62359, 42041, 0, 62368, 42044, 0, 62387, 42055, 0, 62400, 89, -75
15:51:03.908 -> 42057, 0, 62411, 42060, 0, 62421, 42064, 0, 62429, 42066, 0, 62435, 42068, 0, 62440, 42069, 0, 62440, 42069, 0, 62436, 42065, 0, 62434, 42056, 0, 62430, 42047, 0, 62439, 90, -75
15:51:04.142 -> 42036, 0, 62456, 42028, 0, 62473, 42023, 0, 62491, 42020, 0, 62501, 42013, 0, 62497, 42014, 0, 62478, 42034, 0, 62481, 42040, 0, 62489, 42041, 0, 62494, 42046, 0, 62501, 91, -76
15:51:04.328 -> 42052, 0, 62505, 42056, 0, 62510, 42062, 0, 62512, 42066, 0, 62512, 42069, 0, 62513, 42075, 0, 62509, 42076, 0, 62502, 42076, 0, 62497, 42080, 0, 62487, 42084, 0, 62487, 92, -75
15:51:04.470 -> 42084, 0, 62475, 42082, 0, 62464, 42070, 0, 62451, 42054, 0, 62455, 42047, 0, 62464, 42045, 0, 62475, 42037, 0, 62488, 42030, 0, 62489, 42023, 0, 62472, 42034, 0, 62461, 93, -75
15:51:04.703 -> 42054, 0, 62470, 42054, 0, 62470, 42054, 0, 62468, 42056, 0, 62464, 42058, 0, 62459, 42061, 0, 62451, 42066, 0, 62441, 42065, 0, 62425, 42064, 0, 62407, 42060, 0, 62396, 94, -74
15:51:04.890 -> 42066, 0, 62379, 42060, 0, 62358, 42055, 0, 62338, 42049, 0, 62315, 42043, 0, 62292, 42038, 0, 62264, 42019, 65535, 62233, 41999, 0, 62223, 41985, 0, 62225, 41970, 0, 62239, 95, -75
15:51:05.077 -> 41969, 0, 62253, 41962, 0, 62257, 41962, 0, 62261, 41986, 0, 62279, 42023, 0, 62310, 42044, 0, 62330, 42064, 0, 62333, 42084, 0, 62335, 42098, 0, 62333, 42110, 0, 62327, 96, -75
15:51:05.262 -> 42128, 0, 62319, 42138, 0, 62307, 42147, 0, 62295, 42157, 0, 62279, 42165, 0, 62260, 42170, 0, 62238, 42179, 0, 62216, 42176, 0, 62189, 42172, 0, 62161, 42169, 0, 62122, 97, -75
15:51:05.450 -> 42154, 0, 62103, 42142, 0, 62101, 42135, 0, 62111, 42131, 0, 62133, 42128, 0, 62151, 42127, 0, 62163, 42132, 0, 62170, 42153, 0, 62190, 42167, 0, 62201, 42173, 0, 62196, 98, -75
15:51:05.639 -> 42181, 0, 62200, 42195, 0, 62195, 42204, 0, 62183, 42214, 0, 62168, 42221, 0, 62148, 42226, 0, 62128, 42230, 0, 62106, 42236, 0, 62082, 42236, 0, 62052, 42235, 0, 62025, 99, -76
15:51:05.778 -> 42228, 0, 62004, 42234, 0, 61979, 42229, 0, 61950, 42216, 0, 61918, 42196, 0, 61902, 42184, 0, 61910, 42175, 0, 61930, 42170, 0, 61953, 42165, 0, 61978, 42156, 0, 61983, 100, -75
15:51:06.012 -> 42155, 0, 61992, 42181, 0, 62019, 42187, 0, 62022, 42187, 0, 62015, 42188, 0, 62012, 42190, 0, 62004, 42195, 0, 61994, 42198, 0, 61972, 42199, 0, 61950, 42198, 0, 61930, 101, -75
15:51:06.201 -> 42202, 0, 61911, 42209, 0, 61897, 42213, 0, 61879, 42212, 0, 61863, 42211, 0, 61846, 42211, 0, 61825, 42208, 0, 61798, 42202, 0, 61773, 42180, 0, 61765, 42171, 0, 61775, 102, -74
15:51:06.390 -> 42163, 0, 61798, 42158, 0, 61837, 42155, 0, 61862, 42146, 0, 61878, 42158, 0, 61894, 42174, 0, 61917, 42175, 0, 61914, 42174, 0, 61911, 42175, 0, 61906, 42176, 0, 61893, 103, -75
15:51:06.531 -> 42179, 0, 61880, 42179, 0, 61874, 42186, 0, 61865, 42185, 0, 61854, 42186, 0, 61845, 42187, 0, 61835, 42187, 0, 61827, 42185, 0, 61818, 42183, 0, 61807, 42178, 0, 61785, 104, -75
15:51:06.765 -> 42168, 0, 61764, 42146, 0, 61766, 42141, 0, 61790, 42133, 0, 61822, 42127, 0, 61864, 42122, 0, 61899, 42116, 0, 61921, 42116, 0, 61945, 42135, 0, 61967, 42142, 0, 61973, 105, -75
15:51:06.952 -> 42140, 0, 61981, 42141, 0, 61993, 42149, 0, 62005, 42154, 0, 62013, 42159, 0, 62022, 42164, 0, 62028, 42166, 0, 62033, 42169, 0, 62040, 42174, 0, 62039, 42173, 0, 62038, 106, -75
15:51:07.140 -> 42171, 0, 62039, 42172, 0, 62038, 42174, 0, 62045, 42173, 0, 62042, 42161, 0, 62042, 42145, 0, 62060, 42135, 0, 62091, 42128, 0, 62128, 42129, 0, 62169, 42119, 0, 62202, 107, -75
15:51:07.281 -> 42110, 0, 62210, 42111, 0, 62215, 42136, 0, 62251, 42143, 0, 62261, 42143, 0, 62277, 42146, 0, 62293, 42150, 0, 62305, 42155, 0, 62316, 42159, 0, 62324, 42164, 0, 62329, 108, -75
15:51:07.514 -> 42165, 0, 62329, 42168, 0, 62331, 42168, 0, 62340, 42175, 0, 62347, 42174, 0, 62350, 42173, 0, 62353, 42171, 0, 62348, 42169, 0, 62338, 42156, 0, 62333, 42138, 0, 62344, 109, -75
15:51:07.701 -> 42129, 0, 62368, 42119, 0, 62396, 42110, 0, 62432, 42110, 0, 62444, 42104, 0, 62440, 42119, 0, 62454, 42136, 0, 62470, 42138, 0, 62477, 42139, 0, 62490, 42143, 0, 62488, 110, -75
15:51:07.890 -> 42145, 0, 62488, 42148, 0, 62490, 42153, 0, 62492, 42160, 0, 62494, 42162, 0, 62493, 42163, 0, 62491, 42165, 0, 62486, 42165, 0, 62478, 42166, 0, 62469, 42170, 0, 62459, 111, -75
15:51:08.076 -> 42162, 0, 62443, 42156, 0, 62421, 42145, 0, 62405, 42130, 0, 62420, 42122, 0, 62440, 42114, 0, 62463, 42110, 0, 62484, 42103, 0, 62491, 42099, 0, 62482, 42115, 0, 62486, 112, -75
15:51:08.262 -> 42130, 0, 62499, 42130, 0, 62497, 42129, 0, 62492, 42133, 0, 62498, 42141, 0, 62496, 42144, 0, 62491, 42150, 0, 62483, 42152, 0, 62473, 42154, 0, 62461, 42157, 0, 62447, 113, -75
15:51:08.449 -> 42160, 0, 62431, 42160, 0, 62410, 42160, 0, 62392, 42156, 0, 62378, 42162, 0, 62362, 42155, 0, 62336, 42137, 0, 62325, 42126, 0, 62329, 42118, 0, 62343, 42113, 0, 62366, 114, -74
15:51:08.636 -> 42108, 0, 62374, 42098, 0, 62374, 42097, 0, 62363, 42116, 0, 62376, 42129, 0, 62381, 42132, 65535, 62373, 42132, 0, 62368, 42136, 0, 62358, 42140, 0, 62346, 42145, 0, 62333, 115, -74
15:51:08.967 -> 42108, 0, 62374, 42098, 0, 62374, 42097, 0, 62363, 42116, 0, 62376, 42129, 0, 62381, 42132, 65535, 62373, 42132, 0, 62368, 42136, 0, 62358, 42140, 0, 62346, 42145, 0, 62333, 115, -75
15:51:09.155 -> 42151, 0, 62312, 42150, 0, 62289, 42151, 0, 62269, 42155, 0, 62246, 42160, 0, 62228, 42161, 0, 62206, 42160, 0, 62184, 42160, 0, 62158, 42156, 0, 62130, 42145, 0, 62100, 116, -75
15:51:09.345 -> 42135, 0, 62092, 42123, 0, 62092, 42111, 0, 62103, 42106, 0, 62120, 42102, 0, 62137, 42096, 0, 62133, 42104, 0, 62134, 42123, 0, 62153, 42125, 0, 62149, 42129, 0, 62142, 117, -75
15:51:09.533 -> 42131, 0, 62129, 42134, 0, 62114, 42139, 0, 62093, 42145, 0, 62070, 42143, 0, 62051, 42152, 0, 62029, 42153, 0, 62008, 42157, 0, 61984, 42156, 0, 61960, 42157, 0, 61937, 118, -75
15:51:09.722 -> 42157, 0, 61918, 42155, 0, 61888, 42155, 0, 61850, 42137, 0, 61824, 42121, 0, 61817, 42117, 0, 61822, 42109, 0, 61837, 42105, 0, 61860, 42099, 0, 61876, 42094, 0, 61878, 119, -75
15:51:09.910 -> 42109, 0, 61896, 42126, 0, 61906, 42125, 0, 61899, 42126, 0, 61888, 42128, 0, 61876, 42136, 0, 61864, 42143, 0, 61847, 42146, 0, 61828, 42148, 0, 61808, 42150, 0, 61788, 120, -75
15:51:10.096 -> 42154, 0, 61770, 42162, 0, 61749, 42156, 0, 61731, 42155, 0, 61709, 42156, 0, 61685, 42154, 0, 61674, 42155, 0, 61650, 42136, 0, 61636, 42122, 0, 61643, 42116, 0, 61658, 121, -74
15:51:10.282 -> 42109, 0, 61684, 42103, 0, 61709, 42096, 0, 61727, 42094, 0, 61734, 42109, 0, 61747, 42120, 0, 61765, 42125, 0, 61766, 42127, 0, 61764, 42130, 0, 61764, 42134, 0, 61759, 122, -75
15:51:10.471 -> 42140, 0, 61755, 42144, 0, 61752, 42146, 0, 61741, 42147, 0, 61733, 42149, 0, 61728, 42149, 0, 61725, 42157, 0, 61727, 42157, 0, 61723, 42155, 0, 61724, 42153, 0, 61720, 123, -75
15:51:10.659 -> 42150, 0, 61713, 42137, 0, 61721, 42121, 0, 61741, 42113, 0, 61773, 42106, 0, 61808, 42100, 0, 61844, 42096, 0, 61864, 42092, 0, 61874, 42112, 0, 61889, 42122, 0, 61905, 124, -74
15:51:10.847 -> 42123, 0, 61917, 42125, 0, 61929, 42133, 0, 61939, 42131, 0, 61950, 42135, 0, 61959, 42140, 0, 61964, 42142, 0, 61984, 42148, 0, 61999, 42149, 0, 62013, 42151, 0, 62025, 125, -75
15:51:11.034 -> 42151, 0, 62036, 42151, 0, 62047, 42150, 0, 62056, 42148, 0, 62062, 42144, 0, 62063, 42127, 0, 62081, 42111, 0, 62120, 42109, 0, 62154, 42104, 0, 62184, 42100, 0, 62206, 126, -75
15:51:11.220 -> 42092, 0, 62204, 42091, 0, 62196, 42112, 0, 62206, 42120, 0, 62218, 42119, 0, 62227, 42119, 0, 62240, 42120, 0, 62258, 42132, 0, 62279, 42137, 0, 62295, 42141, 0, 62310, 127, -75
15:51:11.406 -> 42142, 0, 62324, 42145, 0, 62337, 42149, 0, 62354, 42150, 0, 62358, 42150, 0, 62363, 42148, 0, 62372, 42147, 0, 62375, 42151, 0, 62384, 42138, 0, 62390, 42121, 0, 62411, 128, -75
15:51:11.592 -> 42113, 0, 62432, 42106, 0, 62446, 42103, 0, 62456, 42101, 0, 62454, 42089, 0, 62435, 42096, 0, 62418, 42116, 0, 62419, 42116, 0, 62436, 42120, 0, 62444, 42121, 0, 62453, 129, -74
15:51:11.782 -> 42126, 0, 62463, 42130, 0, 62472, 42135, 0, 62479, 42138, 0, 62485, 42139, 0, 62490, 42142, 0, 62491, 42145, 0, 62489, 42142, 0, 62498, 42150, 0, 62501, 42148, 0, 62500, 130, -74
15:51:11.970 -> 42146, 0, 62497, 42143, 0, 62487, 42129, 0, 62482, 42113, 0, 62490, 42106, 0, 62496, 42100, 0, 62505, 42094, 0, 62503, 42084, 0, 62501, 42085, 0, 62476, 42096, 0, 62460, 131, -75
15:51:12.161 -> 42112, 0, 62467, 42114, 0, 62470, 42114, 0, 62470, 42118, 0, 62477, 42122, 0, 62472, 42126, 0, 62470, 42128, 0, 62468, 42131, 0, 62466, 42138, 0, 62468, 42142, 0, 62463, 132, -74
15:51:12.348 -> 42143, 0, 62460, 42144, 0, 62453, 42144, 0, 62445, 42145, 0, 62436, 42147, 0, 62423, 42139, 0, 62404, 42124, 0, 62388, 42110, 0, 62387, 42103, 0, 62398, 42098, 0, 62405, 133, -75
15:51:12.578 -> 42093, 0, 62408, 42087, 0, 62401, 42082, 0, 62382, 42093, 0, 62368, 42113, 0, 62374, 42114, 0, 62373, 42111, 0, 62367, 42113, 0, 62358, 42116, 0, 62360, 42125, 0, 62355, 134, -75
15:51:12.724 -> 42129, 0, 62346, 42132, 0, 62334, 42133, 0, 62322, 42136, 0, 62310, 42140, 0, 62295, 42141, 0, 62277, 42139, 0, 62253, 42136, 0, 62227, 42118, 0, 62210, 42110, 0, 62209, 135, -75
15:51:12.912 -> 42103, 0, 62210, 42098, 0, 62216, 42092, 0, 62220, 42086, 0, 62213, 42084, 0, 62208, 42098, 0, 62200, 42112, 0, 62202, 42111, 0, 62195, 42107, 0, 62189, 42116, 0, 62183, 0, -75
15:51:13.098 -> 42121, 0, 62171, 42126, 0, 62158, 42129, 0, 62142, 42131, 0, 62126, 42134, 0, 62110, 42140, 0, 62089, 42138, 0, 62067, 42137, 0, 62047, 42138, 0, 62020, 42138, 0, 61996, 1, -75
15:51:13.286 -> 42123, 0, 61977, 42109, 0, 61975, 42102, 0, 61980, 42097, 0, 61990, 42091, 0, 61995, 42089, 0, 61991, 42090, 0, 61988, 42107, 0, 61995, 42110, 0, 61985, 42109, 0, 61982, 2, -75
15:51:13.474 -> 42114, 0, 61970, 42117, 0, 61957, 42122, 0, 61943, 42126, 0, 61927, 42129, 0, 61909, 42130, 0, 61891, 42134, 0, 61873, 42136, 0, 61851, 42137, 0, 61829, 42134, 0, 61813, 3, -74
15:51:13.660 -> 42140, 0, 61795, 42135, 0, 61767, 42118, 0, 61754, 42105, 0, 61759, 42099, 0, 61771, 42093, 0, 61791, 42088, 0, 61800, 42080, 0, 61806, 42090, 0, 61812, 42104, 0, 61825, 4, -75
15:51:13.846 -> 42111, 0, 61823, 42110, 0, 61817, 42113, 0, 61811, 42117, 0, 61804, 42120, 0, 61794, 42127, 0, 61788, 42130, 0, 61773, 42130, 0, 61759, 42131, 0, 61750, 42135, 0, 61739, 5, -75
15:51:14.031 -> 42140, 0, 61733, 42140, 0, 61724, 42140, 0, 61715, 42138, 0, 61704, 42130, 0, 61689, 42114, 0, 61691, 42107, 0, 61712, 42096, 0, 61737, 42091, 0, 61765, 42083, 0, 61783, 6, -75
15:51:14.219 -> 42081, 0, 61800, 42104, 0, 61826, 42111, 0, 61836, 42118, 0, 61839, 42114, 0, 61839, 42116, 0, 61848, 42124, 0, 61847, 42128, 0, 61845, 42132, 0, 61844, 42134, 0, 61840, 7, -75
15:51:14.404 -> 42134, 0, 61849, 42143, 0, 61852, 42144, 0, 61855, 42144, 0, 61857, 42143, 0, 61858, 42142, 0, 61860, 42141, 0, 61866, 42140, 0, 61862, 42137, 0, 61859, 42134, 0, 61853, 8, -75
15:51:14.593 -> 42119, 0, 61855, 42109, 0, 61870, 42095, 0, 61889, 42083, 0, 61914, 42073, 0, 61941, 42074, 0, 61964, 42076, 0, 61979, 42073, 0, 61987, 42067, 0, 61996, 42061, 0, 62003, 9, -74
15:51:14.781 -> 42058, 0, 62016, 42063, 0, 62027, 42064, 0, 62034, 42062, 0, 62042, 42062, 0, 62052, 42068, 0, 62066, 42079, 0, 62084, 42099, 0, 62105, 42111, 0, 62127, 42128, 0, 62144, 10, -75
15:51:14.969 -> 42143, 0, 62166, 42164, 0, 62185, 42175, 0, 62197, 42182, 0, 62209, 42190, 0, 62218, 42197, 0, 62224, 42200, 0, 62227, 42202, 0, 62229, 42205, 0, 62229, 42205, 0, 62225, 11, -75
15:51:15.157 -> 42202, 0, 62229, 42212, 0, 62237, 42216, 0, 62238, 42213, 0, 62236, 42210, 0, 62233, 42208, 0, 62230, 42205, 0, 62228, 42204, 0, 62231, 42205, 0, 62227, 42205, 0, 62225, 12, -75
15:51:15.345 -> 42203, 0, 62225, 42210, 0, 62233, 42216, 0, 62237, 42218, 0, 62240, 42221, 0, 62244, 42226, 0, 62248, 42232, 0, 62253, 42237, 0, 62256, 42242, 0, 62255, 42239, 0, 62253, 13, -75
15:51:15.485 -> 42235, 0, 62244, 42234, 0, 62250, 42238, 0, 62251, 42237, 0, 62248, 42235, 0, 62244, 42233, 0, 62240, 42232, 0, 62237, 42231, 0, 62232, 42227, 0, 62225, 42223, 0, 62219, 14, -75
15:51:15.720 -> 42220, 0, 62207, 42215, 0, 62210, 42222, 0, 62209, 42221, 0, 62204, 42219, 0, 62201, 42218, 0, 62198, 42217, 0, 62195, 42216, 0, 62192, 42216, 0, 62187, 42214, 0, 62180, 15, -76
15:51:15.908 -> 42211, 0, 62171, 42203, 0, 62159, 42203, 0, 62162, 42203, 0, 62157, 42200, 0, 62149, 42196, 0, 62143, 42194, 0, 62137, 42193, 0, 62130, 42192, 0, 62125, 42191, 0, 62120, 16, -75
15:51:16.048 -> 42191, 0, 62109, 42189, 0, 62096, 42182, 0, 62090, 42188, 0, 62085, 42186, 0, 62075, 42183, 0, 62066, 42181, 0, 62058, 42180, 0, 62049, 42179, 0, 62040, 42178, 0, 62031, 17, -74
15:51:16.281 -> 42177, 0, 62021, 42175, 0, 62011, 42172, 0, 61994, 42168, 0, 61991, 42173, 0, 61982, 42172, 0, 61972, 42171, 0, 61962, 42170, 0, 61952, 42170, 0, 61941, 42169, 0, 61929, 18, -74
15:51:16.470 -> 42168, 0, 61917, 42170, 0, 61904, 42164, 0, 61891, 42161, 0, 61871, 42158, 0, 61866, 42161, 0, 61856, 42160, 0, 61844, 42158, 0, 61832, 42157, 0, 61821, 42156, 0, 61808, 19, -75
15:51:16.655 -> 42155, 0, 61796, 42154, 0, 61783, 42156, 0, 61769, 42150, 0, 61756, 42147, 0, 61738, 42146, 0, 61735, 42151, 0, 61726, 42152, 0, 61714, 42152, 0, 61703, 42152, 0, 61691, 20, -75
15:51:16.796 -> 42151, 0, 61680, 42150, 0, 61668, 42150, 0, 61657, 42151, 0, 61645, 42148, 0, 61633, 42147, 0, 61615, 42145, 0, 61613, 42150, 0, 61603, 42150, 0, 61593, 42150, 0, 61584, 21, -75
15:51:17.031 -> 42151, 0, 61574, 42151, 0, 61565, 42151, 0, 61555, 42151, 0, 61545, 42150, 0, 61536, 42151, 0, 61524, 42148, 0, 61508, 42144, 0, 61505, 42151, 0, 61497, 42150, 0, 61487, 22, -75
15:51:17.217 -> 42150, 0, 61479, 42150, 0, 61470, 42150, 0, 61462, 42150, 0, 61453, 42150, 0, 61445, 42150, 0, 61443, 42149, 0, 61426, 42147, 0, 61413, 42141, 0, 61407, 42148, 0, 61402, 23, -75
15:51:17.357 -> 42148, 0, 61395, 42148, 0, 61388, 42148, 0, 61380, 42148, 0, 61374, 42148, 0, 61366, 42148, 0, 61359, 42148, 0, 61354, 42151, 0, 61345, 42146, 0, 61334, 42142, 0, 61325, 24, -76
15:51:17.605 -> 42145, 0, 61324, 42147, 0, 61319, 42147, 0, 61313, 42146, 0, 61307, 42146, 0, 61302, 42147, 0, 61297, 42147, 0, 61292, 42148, 0, 61288, 42150, 0, 61282, 42148, 0, 61275, 25, -75
15:51:17.776 -> 42146, 0, 61264, 42145, 0, 61267, 42150, 0, 61264, 42151, 0, 61258, 42151, 0, 61254, 42151, 0, 61249, 42152, 0, 61244, 42153, 0, 61240, 42153, 0, 61236, 42153, 0, 61234, 26, -75
15:51:17.917 -> 42153, 0, 61226, 42152, 0, 61215, 42147, 0, 61216, 42154, 0, 61215, 42156, 0, 61211, 42156, 0, 61208, 42156, 0, 61204, 42157, 0, 61202, 42158, 0, 61199, 42158, 0, 61197, 27, -75
15:51:18.151 -> 42159, 0, 61198, 42162, 0, 61190, 42159, 0, 61184, 42155, 0, 61179, 42160, 0, 61181, 42161, 0, 61179, 42161, 0, 61176, 42162, 0, 61173, 42163, 0, 61172, 42164, 0, 61169, 28, -75
15:51:18.338 -> 42165, 0, 61166, 42166, 0, 61164, 42169, 0, 61162, 42166, 0, 61158, 42164, 0, 61149, 42165, 0, 61154, 42169, 0, 61153, 42170, 0, 61150, 42170, 0, 61148, 42171, 0, 61146, 29, -75
15:51:18.478 -> 42172, 0, 61145, 42173, 0, 61142, 42173, 0, 61141, 42174, 0, 61142, 42175, 0, 61135, 42174, 0, 61127, 42169, 0, 61131, 42177, 0, 61133, 42179, 0, 61129, 42178, 0, 61128, 30, -75
15:51:18.713 -> 42178, 0, 61127, 42179, 0, 61126, 42180, 0, 61125, 42181, 0, 61123, 42181, 0, 61125, 42185, 0, 61118, 42181, 0, 61114, 42177, 0, 61110, 42182, 0, 61113, 42183, 0, 61113, 31, -75
15:51:18.900 -> 42183, 0, 61109, 42183, 0, 61107, 42183, 0, 61105, 42184, 0, 61102, 42184, 0, 61098, 42184, 0, 61097, 42189, 0, 61090, 42182, 0, 61085, 42182, 0, 61075, 42180, 0, 61078, 32, -75
15:51:19.088 -> 42185, 0, 61073, 42185, 0, 61068, 42184, 0, 61064, 42186, 0, 61058, 42184, 0, 61052, 42186, 0, 61046, 42185, 0, 61040, 42185, 0, 61037, 42185, 0, 61029, 42182, 0, 61021, 33, -75
15:51:19.229 -> 42179, 0, 61026, 42186, 0, 61028, 42187, 0, 61029, 42188, 0, 61032, 42188, 0, 61036, 42190, 0, 61041, 42191, 0, 61046, 42192, 0, 61053, 42193, 0, 61067, 42196, 0, 61068, 34, -75
15:51:19.462 -> 42194, 0, 61074, 42189, 0, 61084, 42195, 0, 61101, 42197, 0, 61112, 42196, 0, 61125, 42197, 0, 61137, 42197, 0, 61150, 42197, 0, 61163, 42196, 0, 61176, 42196, 0, 61186, 35, -75
15:51:19.649 -> 42200, 0, 61200, 42192, 0, 61208, 42188, 0, 61216, 42189, 0, 61238, 42191, 0, 61248, 42189, 0, 61258, 42190, 0, 61267, 42188, 0, 61277, 42191, 0, 61287, 42192, 0, 61295, 36, -75
15:51:19.790 -> 42194, 0, 61300, 42194, 0, 61308, 42196, 0, 61312, 42197, 0, 61309, 42195, 0, 61323, 42203, 0, 61326, 42205, 0, 61328, 42206, 0, 61333, 42208, 0, 61336, 42212, 0, 61340, 37, -76
15:51:19.978 -> 42213, 0, 61339, 42214, 0, 61341, 42219, 0, 61354, 42221, 0, 61340, 42222, 0, 61338, 42219, 0, 61346, 42229, 0, 61349, 42232, 0, 61346, 42236, 0, 61349, 42240, 0, 61349, 38, -75
15:51:20.215 -> 42244, 0, 61350, 42249, 0, 61351, 42254, 0, 61349, 42258, 0, 61350, 42268, 0, 61350, 42268, 0, 61350, 42270, 0, 61350, 42281, 0, 61359, 42291, 0, 61364, 42301, 0, 61370, 39, -75
15:51:20.357 -> 42314, 0, 61380, 42331, 0, 61394, 42352, 0, 61412, 42376, 0, 61428, 42397, 0, 61439, 42414, 0, 61444, 42418, 0, 61441, 42418, 0, 61432, 42418, 0, 61436, 42421, 0, 61427, 40, -75
15:51:20.544 -> 42417, 0, 61420, 42412, 0, 61412, 42408, 0, 61406, 42405, 0, 61401, 42403, 0, 61395, 42401, 0, 61391, 42399, 0, 61388, 42396, 0, 61377, 42392, 0, 61368, 42386, 0, 61372, 41, -75
15:51:20.734 -> 42392, 0, 61370, 42393, 0, 61369, 42394, 0, 61367, 42394, 0, 61367, 42397, 0, 61368, 42401, 0, 61368, 42405, 0, 61370, 42409, 0, 61374, 42413, 0, 61367, 42411, 0, 61364, 42, -75
